date,CW,EW,EBC,CW-EW,CW-EBC,MKT_RF,SMB,HML,RMW,CMA,RF,MOM
2020-05-07,0.012546532685127378,0.01734187326732673,0.014240229127904042,-0.004795340582199353,-0.001693696442776664,0.0133,0.0016,0.0040999999999999,-0.001,-0.0070999999999999,0.0,-0.0219
2020-05-08,0.017405224202336936,0.02789671287128713,0.024063933954364847,-0.010491488668950194,-0.006658709752027911,0.019,0.019,0.0246,0.0083,0.0039,0.0,-0.0346
2020-05-11,0.0005255190956637013,-0.011578811507936507,-0.007605414246610103,0.012104330603600208,0.008130933342273803,0.0006,-0.0025,-0.0379,-0.0086,-0.001,0.0,0.0250999999999999
2020-05-12,-0.02021083674093281,-0.0261564099009901,-0.023514506634448415,0.0059455731600572895,0.003303669893515604,-0.0207,-0.0112,-0.0136,-0.0063,-0.0001,0.0,0.0093
2020-05-13,-0.016775066063185955,-0.029090425742574255,-0.02404348258335561,0.0123153596793883,0.007268416520169654,-0.0189,-0.0143,-0.0208,-0.0005,-0.0023,0.0,0.0314
2020-05-14,0.011952996921812896,0.01521249900990099,0.012458214895842538,-0.003259502088088095,-0.0005052179740296422,0.0115,-0.0107,0.0092,0.0064,0.0012,0.0,-0.0098
2020-05-15,0.0045539377393800755,0.0015072396039603963,0.00233607434041685,0.0030466981354196794,0.0022178633989632253,0.0056999999999999,0.0133,-0.0115,0.0002,-0.0076,0.0,0.0066
2020-05-18,0.032457385734679364,0.05519119405940594,0.045986775808117324,-0.022733808324726573,-0.01352939007343796,0.0324,0.0268,0.0461,0.0163999999999999,0.0029,0.0,-0.0625
2020-05-19,-0.01017939846595868,-0.014193067326732674,-0.013339475279162672,0.0040136688607739935,0.0031600768132039915,-0.0101,-0.0078,-0.0151,0.0053,-0.0070999999999999,0.0,0.0113
2020-05-20,0.017035132775491235,0.018860540594059408,0.016108811177171445,-0.0018254078185681727,0.0009263215983197903,0.018,0.0121999999999999,0.0131,-0.0028,-0.0033,0.0,-0.0152
2020-05-21,-0.007710325540494983,-0.004249900990099011,-0.005916149195956446,-0.003460424550395972,-0.0017941763445385363,-0.0070999999999999,0.0074,0.0042,0.0013,0.0003,0.0,-0.0123
2020-05-22,0.0025924982052493374,0.0010965524752475247,0.0021224519517287523,0.0014959457300018127,0.00047004625352058517,0.0027,0.0025,-0.0085,-0.0056,-0.0038,0.0,0.0083
2020-05-26,0.013037939885240008,0.03261815049504951,0.025788699489254514,-0.0195802106098095,-0.012750759604014505,0.0123,0.0127,0.0454,0.0098999999999999,0.0053,0.0,-0.0471
2020-05-27,0.015095295934587746,0.025093960396039602,0.023385631130531378,-0.009998664461451857,-0.008290335195943632,0.0154,0.0146,0.0359,0.0074,0.0044,0.0,-0.0253
2020-05-28,-0.0014180698861818565,-0.0086710099009901,-0.004222686300425171,0.007252940014808244,0.0028046164142433144,-0.0040999999999999,-0.0209,-0.0241,-0.0025,0.0004,0.0,0.0214
2020-05-29,0.005259302932007123,-0.0017242811881188118,0.001083319030187283,0.0069835841201259345,0.0041759839018198405,0.0059,-0.0081,-0.0197999999999999,-0.0032,-0.0046999999999999,0.0,0.0235
2020-06-01,0.004252802268637262,0.011520332673267327,0.009035644836074237,-0.007267530404630065,-0.004782842567436975,0.0051,0.0026,0.0043,0.0001,-0.0022,0.0,-0.0200999999999999
2020-06-02,0.008240201343319074,0.012225912871287128,0.010560824733224948,-0.003985711527968054,-0.002320623389905874,0.0081,0.0006,0.0055,0.0011,0.0029,0.0,-0.0134
2020-06-03,0.014132157111476775,0.02744851881188119,0.020976827367667573,-0.013316361700404414,-0.006844670256190798,0.0141,0.0078,0.0262,0.0070999999999999,0.0022,0.0,-0.0478
2020-06-04,-0.002835662122743229,0.004514110891089109,0.0019193874623848477,-0.007349773013832338,-0.004755049585128077,-0.0034,0.0053,0.0289999999999999,0.0098999999999999,0.0063,0.0,-0.0342
2020-06-05,0.026320427317390774,0.03470252277227723,0.028529543572493342,-0.008382095454886454,-0.002209116255102568,0.025,0.0108,0.0275,0.0069999999999999,0.0008,0.0,-0.0516999999999999
2020-06-08,0.012698146660708957,0.022984835643564357,0.019791345056417955,-0.0102866889828554,-0.007093198395708999,0.0135,0.0069,0.0207,-0.0048,0.0058,0.0,-0.0503
2020-06-09,-0.006927174130062958,-0.023646796039603964,-0.019862176659879653,0.016719621909541005,0.012935002529816695,-0.0086,-0.008,-0.0192,-0.0002,-0.0046999999999999,0.0,0.0426999999999999
2020-06-10,-0.004394449673324434,-0.02201091089108911,-0.017162885385770127,0.017616461217764674,0.012768435712445693,-0.0055,-0.0182,-0.0409999999999999,-0.0031,-0.0033,0.0,0.0593
2020-06-11,-0.05768123388696886,-0.06789782178217822,-0.06105640762848878,0.010216587895209364,0.003375173741519924,-0.0591,-0.0149,-0.0302999999999999,-0.002,-0.0024,0.0,0.0511
2020-06-12,0.013418588000943081,0.020502902970297027,0.015757249711836212,-0.007084314969353946,-0.0023386617108931314,0.0129,0.008,0.0182,0.0013,0.0002,0.0,-0.0389
2020-06-15,0.00861635328268761,0.01043549900990099,0.01002157978532609,-0.001819145727213381,-0.0014052265026384802,0.0108,0.0143,-0.0038,-0.0077,-0.0029,0.0,0.0068
2020-06-16,0.019185714378688063,0.02018147524752475,0.018929693188565928,-0.0009957608688366884,0.0002560211901221354,0.0187999999999999,0.0060999999999999,0.0049,0.0063,0.002,0.0,-0.009
2020-06-17,-0.003439509786780182,-0.01003908118811881,-0.006914522592844402,0.006599571401338628,0.00347501280606422,-0.0040999999999999,-0.0135,-0.0197,-0.0056,-0.0024,0.0,0.0289999999999999
2020-06-18,0.0009281368549129826,-0.0007078118811881188,-0.0008643383333111077,0.0016359487361011014,0.0017924751882240904,0.0018,0.0001,-0.0053,-0.004,-0.0023,0.0,-0.001
2020-06-19,-0.004988656810743794,-0.010063332673267327,-0.007707916647687567,0.0050746758625235325,0.002719259836943773,-0.0045,-0.0015,-0.0067,-0.0070999999999999,-0.0029,0.0,0.0116
2020-06-22,0.006775625173712517,0.0015459524752475247,0.0016261973376684555,0.005229672698464992,0.005149427836044062,0.0070999999999999,0.0046999999999999,-0.0136,-0.0038,-0.0036,0.0,0.0148
2020-06-23,0.004448863210825295,0.0015162455445544554,0.0004996682068026067,0.002932617666270839,0.0039491950040226875,0.0040999999999999,0.0021,-0.006,0.0059,-0.0012,0.0,0.0031
2020-06-24,-0.02532431667165712,-0.033684825742574254,-0.0289734404271201,0.008360509070917135,0.003649123755462981,-0.0262,-0.0069999999999999,-0.0136,-0.0006,0.0031,0.0,0.0302
2020-06-25,0.011103305046929725,0.01061890297029703,0.009127642766453265,0.0004844020766326951,0.0019756622804764593,0.0113,0.0034,0.005,-0.0081999999999999,0.0017,0.0,-0.0051
2020-06-26,-0.023892655147662457,-0.021119724752475248,-0.018619490160175625,-0.002772930395187209,-0.005273164987486832,-0.0243,-0.0019,-0.0139,0.0002,0.0072,0.0,0.0128
2020-06-29,0.014978971843183642,0.021080835643564357,0.01904078925271049,-0.006101863800380716,-0.004061817409526849,0.015,0.0148,0.0186,0.0149,0.0039,0.0,-0.0259
2020-06-30,0.015500916456306198,0.013917237623762376,0.01354120149989902,0.001583678832543822,0.001959714956407177,0.0158,-0.0001,-0.0001,-0.0039,-0.0027,0.0,0.0121
2020-07-01,0.005688481654861513,-0.0025022039603960393,-0.00029660320289286364,0.008190685615257553,0.005985084857754376,0.0040999999999999,-0.0169,-0.0256999999999999,-0.0040999999999999,-0.0121999999999999,0.0,0.0204
2020-07-02,0.004800609045727782,0.006300302970297029,0.006087379144113756,-0.0014996939245692474,-0.0012867700983859743,0.0051,0.0001,-0.0014,0.0042,0.0014,0.0,0.0019
2020-07-06,0.01636055366190644,0.01155279801980198,0.010307519448353116,0.0048077556421044585,0.006053034213553323,0.0166,-0.0067,0.0034999999999999,0.0027,0.0004,0.0,-0.0006
2020-07-07,-0.010173811617283934,-0.017105362376237623,-0.01325218566892245,0.00693155075895369,0.0030783740516385164,-0.0101,-0.0098,-0.015,-0.0111,-0.0008,0.0,0.0262
2020-07-08,0.008002219696970653,0.003033231683168317,0.0016218363655146504,0.004968988013802336,0.006380383331456002,0.0089,0.0008,-0.0046,-0.0042,-0.0029,0.0,0.0073
2020-07-09,-0.00450430423668008,-0.017000726732673267,-0.013365196149046042,0.012496422495993188,0.008860891912365963,-0.0054,-0.0157,-0.0260999999999999,-0.0033,-0.0055,0.0,0.03
2020-07-10,0.010931466375455556,0.017608253465346536,0.015247310329910318,-0.00667678708989098,-0.0043158439544547615,0.0111,0.0067,0.0306,0.0086,0.0019,0.0,-0.0276
2020-07-13,-0.009180018033493123,-0.003637516831683168,-0.0040696784458760455,-0.005542501201809955,-0.005110339587617078,-0.0118999999999999,-0.0027,0.0204,0.0106,0.0113999999999999,0.0,-0.0133
2020-07-14,0.013518735953939948,0.016040811881188118,0.016460479574079694,-0.0025220759272481692,-0.0029417436201397452,0.0136,0.0039,-0.0029,-0.0002,0.0046999999999999,0.0,0.0074
2020-07-15,0.009339825178719337,0.024506495049504952,0.019238278407766984,-0.015166669870785614,-0.009898453229047647,0.0113999999999999,0.0273,0.0126,0.0018,0.0007,0.0,-0.0346
2020-07-16,-0.003207250614900673,-0.0018002,-0.0008058027796186448,-0.0014070506149006729,-0.002401447835282028,-0.0038,-0.0016,0.0081,0.0024,0.0034,0.0,0.004
2020-07-17,0.002930624233582367,0.0026332396039603963,0.004046934448239043,0.0002973846296219708,-0.0011163102146566762,0.003,-0.0016,-0.0143,-0.0109,0.0001,0.0,0.0185
2020-07-20,0.009458154923633718,-0.005694685148514852,-0.004219154303007492,0.015152840072148569,0.01367730922664121,0.0103,-0.0111,-0.0237999999999999,-0.0083,-0.0125,0.0,0.0298
2020-07-21,0.0019836609960362695,0.011260906930693069,0.008868820260358078,-0.0092772459346568,-0.006885159264321809,0.0015,0.0147,0.0327999999999999,0.0053,0.0089,0.0,-0.0373
2020-07-22,0.005809370413453653,0.00703570297029703,0.0071254763661509415,-0.001226332556843377,-0.0013161059526972888,0.005,-0.0064,-0.0037,0.0049,0.0002,0.0,0.0056999999999999
2020-07-23,-0.012051465076904539,-0.0015769762376237624,-0.0020822376780671222,-0.010474488839280777,-0.009969227398837417,-0.012,0.0121999999999999,0.0197999999999999,-0.0021,0.0017,0.0,-0.0182
2020-07-24,-0.005627733653085809,-0.007294851485148515,-0.006566762508795559,0.0016671178320627061,0.0009390288557097502,-0.0074,-0.008,0.0045,0.0027,0.0002,0.0,-0.0001
2020-07-27,0.007641687048268805,0.00409999801980198,0.005164670805779906,0.003541689028466825,0.002477016242488899,0.0088,0.0029,-0.0202,-0.0019,0.001,0.0,0.0224
2020-07-28,-0.006332250289254285,-0.006120568316831684,-0.005001818640339232,-0.0002116819724226008,-0.0013304316489150527,-0.0081,-0.0046,0.0101,0.0029,0.0011,0.0,-0.0083
2020-07-29,0.012596886480901383,0.01688960396039604,0.014539430196532383,-0.004292717479494657,-0.0019425437156310003,0.0136,0.0064,0.009,0.0024,0.0016,0.0,-0.0085
2020-07-30,-0.003126734428536005,-0.008238477227722772,-0.007133302769232771,0.005111742799186768,0.004006568340696766,-0.0029,-0.0001,-0.0184,-0.0056999999999999,-0.0016,0.0,0.0248
2020-07-31,0.008869472282159662,-0.0018233881188118813,-0.00039103404402856645,0.010692860400971543,0.009260506326188227,0.0062,-0.0183,-0.0066,0.0077,0.0065,0.0,0.0112
2020-08-03,0.007216062369630816,0.0030561920792079207,0.0027405657355771425,0.004159870290422895,0.004475496634053673,0.0097,0.0109,-0.0083,-0.0027,0.0036,0.0,0.0176
2020-08-04,0.0039904610175259736,0.005229245544554456,0.005839375084252793,-0.0012387845270284822,-0.0018489140667268195,0.0037,0.0044,0.0006,0.0012,0.0009,0.0,-0.0093999999999999
2020-08-05,0.006651215254654152,0.008068415841584159,0.0049506565111163345,-0.0014172005869300067,0.0017005587435378177,0.0078,0.0124,0.0081999999999999,0.0019,-0.0013,0.0,-0.013
2020-08-06,0.006842620535260571,-0.00027537029702970274,-0.0005774393447019526,0.007117990832290273,0.0074200598799625235,0.0053,-0.0059,-0.0085,0.0056999999999999,0.0005,0.0,0.004
2020-08-07,0.0012305089867186876,0.010042788118811881,0.008936366147748918,-0.008812279132093193,-0.007705857161030231,0.0002,0.0158,0.024,0.0052,0.002,0.0,-0.0208
2020-08-10,0.00318331995166758,0.0120483900990099,0.008509002604396604,-0.00886507014734232,-0.005325682652729024,0.0023,0.0132,0.0173,0.0084,0.0123,0.0,-0.0277
2020-08-11,-0.0077087773530756,-0.001109330693069307,-0.0037714258015994033,-0.006599446660006293,-0.003937351551476197,-0.0083,0.002,0.0161,0.009,0.0003,0.0,-0.0218
2020-08-12,0.014322981691730251,0.006203744554455446,0.007603978361416882,0.008119237137274806,0.00671900333031337,0.0139999999999999,-0.0083,-0.0133,0.0093,-0.0013,0.0,0.0186
2020-08-13,-0.0014457399720077735,-0.004840102970297029,-0.0037121519672844373,0.0033943629982892557,0.002266411995276664,-0.0002,-0.0015,-0.0132,-0.0063,-0.0053,0.0,0.0154
2020-08-14,1.0705198328599759e-05,0.0024501722772277226,0.001965088155609352,-0.0024394670788991228,-0.0019543829572807522,-0.0004,0.0006,0.0108,0.0042,0.0018,0.0,-0.0121999999999999
2020-08-17,0.0031523378648868603,-0.0006148990099009901,0.0013560088408156087,0.0037672368747878504,0.0017963290240712517,0.0045,0.0004,-0.0194,-0.008,-0.005,0.0,0.0235
2020-08-18,0.0029175062011945214,-0.004855013861386139,-0.002900814190180639,0.00777252006258066,0.00581832039137516,0.0023,-0.0133,-0.0141999999999999,0.0002,-0.0056,0.0,0.0171
2020-08-19,-0.004227540201338153,-0.004293944554455446,-0.004557117453905031,6.640435311729316e-05,0.00032957725256687817,-0.0038,0.0049,0.0009,-0.0004,-0.0014,0.0,0.0003
2020-08-20,0.0033501226502532207,-0.005747295049504951,-0.004526130766187983,0.009097417699758172,0.007876253416441204,0.0031,-0.0097,-0.0155,0.001,-0.005,0.0,0.0138
2020-08-21,0.003772887520171786,-0.0014967405940594061,-0.0011883618112179068,0.005269628114231192,0.004961249331389693,0.0026,-0.0124,-0.0044,0.006,0.0068,0.0,0.008
2020-08-24,0.010319181698620143,0.016914227722772276,0.013378863326783145,-0.006595046024152134,-0.0030596816281630024,0.0092,0.0021,0.0259,0.0112,0.0056999999999999,0.0,-0.0332
2020-08-25,0.0036767695550232243,4.157029702970302e-05,8.89587523014946e-05,0.003635199257993521,0.0035878108027217297,0.0034999999999999,0.0,-0.0064,-0.0046,-0.0069,0.0,0.0103
2020-08-26,0.011042296344042656,-0.0018628039603960397,-0.0003773634885791009,0.012905100304438696,0.011419659832621757,0.01,-0.0172,-0.0175,-0.0013,-0.0087,0.0,0.0226
2020-08-27,0.002169099457305785,0.005958794059405942,0.004422822923174457,-0.0037896946021001568,-0.0022537234658686718,0.0018,0.0,0.0095,0.0056999999999999,-0.005,0.0,-0.0215
2020-08-28,0.00706300582980359,0.008720318811881188,0.006463838688415331,-0.0016573129820775983,0.000599167141388259,0.0069999999999999,0.0036,-0.0022,0.0014,-0.0008,0.0,-0.0092
2020-08-31,-0.0017391391975469833,-0.008277758415841585,-0.005255974482061479,0.006538619218294602,0.003516835284514496,-0.0004,-0.0093999999999999,-0.0175,-0.0069999999999999,-0.0016,0.0,0.0179
2020-09-01,0.008281808652119412,0.003247950495049505,0.0015032416330611014,0.005033858157069907,0.006778567019058311,0.0092,0.0021,-0.0032,0.0060999999999999,0.0009,0.0,0.0131
2020-09-02,0.015613955087832504,0.01847329108910891,0.018555167058361854,-0.0028593360012764066,-0.0029412119705293505,0.0127,-0.0026,-0.0045,0.0077,-0.0038,0.0,-0.003
2020-09-03,-0.03440591037271441,-0.022344362376237624,-0.0229129792203812,-0.012061547996476789,-0.011492931152333213,-0.037,0.0044,0.026,-0.001,-0.0004,0.0,-0.0356
2020-09-04,-0.007925654413880896,-0.001950483168316832,-0.003454902955304155,-0.0059751712455640635,-0.004470751458576741,-0.0087,0.0036,0.0207,0.0078,0.0088,0.0,-0.0231
2020-09-08,-0.027460676118039686,-0.021246580198019803,-0.020619680985902073,-0.0062140959200198825,-0.006840995132137612,-0.0293,0.009,-0.0029,-0.0072,-0.0059,0.0,-0.0007
2020-09-09,0.02049221123064216,0.012548168316831684,0.0134244402303426,0.007944042913810477,0.007067771000299561,0.0207,-0.0060999999999999,-0.0199,-0.0017,-0.0022,0.0,0.0304
2020-09-10,-0.017434118064519395,-0.014946534653465347,-0.015066909075926336,-0.0024875834110540482,-0.002367208988593059,-0.0163999999999999,0.0038,-0.0006,-0.0039,-0.0036,0.0,0.0038
2020-09-11,0.0005628970577311904,0.004344007920792079,0.003992820299943641,-0.003781110863060889,-0.003429923242212451,-0.0005,-0.0062,0.009,0.0023,0.0046999999999999,0.0,-0.0044
2020-09-14,0.01318723489073512,0.017203283168316832,0.015345043139270466,-0.004016048277581712,-0.0021578082485353457,0.0158,0.0101,-0.008,-0.0081999999999999,0.0001,0.0,-0.0011
2020-09-15,0.005574118859638651,0.0009682415841584158,0.0014473599505929688,0.004605877275480235,0.004126758909045683,0.0056999999999999,-0.0063,-0.0146,0.0013,-0.0040999999999999,0.0,0.0115
2020-09-16,-0.004371541063305033,0.007356380198019803,0.004951640992240999,-0.011727921261324836,-0.009323182055546032,-0.004,0.0121999999999999,0.0132,-0.0093,0.0024,0.0,-0.0253
2020-09-17,-0.008299446340164513,-0.004717776237623763,-0.004825514021838657,-0.0035816701025407505,-0.003473932318325856,-0.0085,0.0046999999999999,0.002,0.0006,0.0060999999999999,0.0,-0.0049
2020-09-18,-0.01118626052905839,-0.011584750495049506,-0.010509964955195015,0.00039848996599111536,-0.0006762955738633756,-0.0089,0.0078,-0.0021,-0.0111,-0.0045,0.0,0.0093999999999999
2020-09-21,-0.01070799004276387,-0.025234269306930693,-0.021344698721654655,0.014526279264166823,0.010636708678890786,-0.0107,-0.0269,-0.019,-0.0046999999999999,-0.0031,0.0,0.0301
2020-09-22,0.011126321190463737,0.005121172277227723,0.005538608807239288,0.006005148913236014,0.005587712383224449,0.0101,-0.0049,-0.016,0.0059,-0.0052,0.0,0.0189
2020-09-23,-0.023566052569998826,-0.021753384158415844,-0.020377543793116844,-0.0018126684115829829,-0.003188508776881982,-0.0247,-0.0066,0.0016,0.0019,-0.0018,0.0,0.0029
2020-09-24,0.0032932316043134853,0.0016905188118811882,0.0023206843384279787,0.0016027127924322971,0.0009725472658855066,0.0026,-0.0019,0.0038,0.0051,0.0014,0.0,-0.0007
2020-09-25,0.016189003472878757,0.013322770297029704,0.012704408905426621,0.0028662331758490533,0.003484594567452136,0.0171,-0.0017,-0.0134,-0.0049,-0.0069999999999999,0.0,0.008
2020-09-28,0.016215870638409645,0.018951051485148515,0.016989715817078033,-0.0027351808467388702,-0.0007738451786683878,0.0165,0.0087,0.0105,0.0040999999999999,0.0021,0.0,-0.0087
2020-09-29,-0.004624528349630185,-0.007951186138613862,-0.006898556070383666,0.0033266577889836772,0.002274027720753481,-0.0042,0.004,-0.0132,-0.0078,-0.0059,0.0,0.0166
2020-09-30,0.008395961265157417,0.006224954455445545,0.006605788590959956,0.002171006809711872,0.0017901726741974613,0.0079,-0.0068,0.0016,0.0034,0.0011,0.0,0.0017
2020-10-01,0.005889416133619348,0.0026661049504950497,0.0024496946178617757,0.0032233111831242982,0.0034397215157575723,0.0078,0.008,-0.0054,-0.0002,-0.0056,0.0,0.0116999999999999
2020-10-02,-0.009393503411067976,0.004623160714285714,0.0026637973658193165,-0.01401666412535369,-0.012057300776887292,-0.0097,0.0169,0.0243,0.0058,0.0034,0.0,-0.0271
2020-10-05,0.018198227716368972,0.018323055666003972,0.017026517909486942,-0.00012482794963500007,0.0011717098068820299,0.0194,0.009,-0.0009,-0.0046999999999999,0.0009,0.0,0.0060999999999999
2020-10-06,-0.01392794826180507,-0.0102557296222664,-0.010084186844047969,-0.00367221863953867,-0.003843761417757101,-0.0128,0.0083,0.0025,-0.0052,-0.0006,0.0,-0.0006
2020-10-07,0.017529201406818108,0.017864585317460317,0.016290189146735416,-0.00033538391064220907,0.0012390122600826926,0.0184,0.0053,0.0016,-0.0031,0.0009,0.0,0.001
2020-10-08,0.008438236369895566,0.014455071428571428,0.01308208741334834,-0.006016835058675863,-0.004643851043452775,0.008,0.0025,0.0107,0.0027,0.0031,0.0,-0.0192999999999999
2020-10-09,0.009217778939596986,0.0018879445544554457,0.0029015428838770137,0.0073298343851415405,0.006316236055719973,0.0093,-0.0032,-0.0141999999999999,-0.0015,-0.003,0.0,0.0200999999999999
2020-10-12,0.01707370015633341,0.007256677227722773,0.007830217928076949,0.009817022928610634,0.00924348222825646,0.0154,-0.0101,-0.0009,0.0079,0.0036,0.0,0.0038
2020-10-13,-0.005894513874573645,-0.010283235643564356,-0.008249864155314108,0.004388721768990711,0.002355350280740463,-0.0042,-0.0019,-0.0174,-0.0086,-0.0093999999999999,0.0,0.0235
2020-10-14,-0.006611535461518142,-0.002317219801980198,-0.0030060196646504002,-0.004294315659537944,-0.003605515796867742,-0.0065,0.0001,0.0003,0.0034,0.0068,0.0,-0.0037
2020-10-15,-0.0013165713993512596,0.003940306930693069,0.002838785560727918,-0.005256878330044328,-0.004155356960079177,-0.0008,0.0116999999999999,0.0113999999999999,0.0015,0.0016,0.0,-0.0098
2020-10-16,6.535893671148307e-05,-0.0009204158415841584,-0.00043805838920112994,0.0009857747782956415,0.000503417325912613,-0.0006,-0.0013,0.0005,-0.0005,-0.0011,0.0,0.0007
2020-10-19,-0.016300927748585336,-0.013509035643564355,-0.013675931042407958,-0.0027918921050209804,-0.002624996706177378,-0.0153,0.0034999999999999,0.0032,-0.0033,-0.002,0.0,-0.0034
2020-10-20,0.0049456851401244745,0.006257758415841585,0.004390993725176599,-0.0013120732757171101,0.0005546914149478759,0.0034999999999999,-0.0008,0.0126,0.0054,0.0018,0.0,-0.0116999999999999
2020-10-21,-0.0019987374645985896,-0.0034530752475247523,-0.0026505455088572803,0.0014543377829261627,0.0006518080442586907,-0.0034999999999999,-0.0048,0.0040999999999999,0.0051,0.0001,0.0,-0.005
2020-10-22,0.005730502465589645,0.012922411881188117,0.009793642859803511,-0.007191909415598472,-0.004063140394213866,0.0066,0.0095,0.0103,-0.0059,-0.0008,0.0,-0.0279
2020-10-23,0.0036938172425485254,0.005086192079207921,0.004527713643888264,-0.0013923748366593959,-0.0008338964013397386,0.0038,0.0038,0.0004,-0.0015,-0.0034999999999999,0.0,0.0011
2020-10-26,-0.01818552945608278,-0.023021346534653465,-0.019968190480134478,0.004835817078570684,0.001782661024051696,-0.0185,-0.0048,-0.0039,-0.0015,-0.0001,0.0,0.0109
2020-10-27,-0.0024428445917743843,-0.012120370297029703,-0.009613990926464196,0.009677525705255319,0.007171146334689812,-0.0023,-0.0062,-0.0233,-0.0039,-0.0070999999999999,0.0,0.0275
2020-10-28,-0.03490873901757775,-0.03183526930693069,-0.03081543492468335,-0.0030734697106470643,-0.004093304092894403,-0.0342,0.0018,0.0056999999999999,-0.0046,0.0,0.0,0.0021
2020-10-29,0.012336197833783718,0.011000481188118812,0.008287992148716727,0.001335716645664906,0.00404820568506699,0.0113,0.0015,0.0027,0.0028,0.0056999999999999,0.0,-0.0115
2020-10-30,-0.011473950821377457,-0.0022700673267326736,-0.0025918192176987865,-0.009203883494644783,-0.008882131603678671,-0.0144999999999999,-0.0023,0.0185,0.0027,-0.0005,0.0,-0.0237999999999999
2020-11-02,0.01245101800467999,0.022876063366336633,0.0210845067970538,-0.010425045361656643,-0.00863348879237381,0.0116999999999999,0.0087,0.01,0.0040999999999999,0.0040999999999999,0.0,-0.0139999999999999
2020-11-03,0.018002287226675573,0.020224348514851484,0.01858017723688273,-0.002222061288175911,-0.0005778900102071556,0.0192999999999999,0.0101,-0.0019,-0.002,0.0002,0.0,0.002
2020-11-04,0.023740481552550916,0.0009992297029702976,0.002405678755260544,0.022741251849580618,0.021334802797290373,0.0225,-0.0256,-0.0503,-0.0069,-0.0177,0.0,0.0487
2020-11-05,0.019966853013276872,0.019543918811881188,0.01702024941648278,0.00042293420139568466,0.0029466035967940923,0.0212,0.0104,0.0054,0.0036,0.005,0.0,-0.0015
2020-11-06,0.00018403102221048034,-0.004363402777777778,-0.0027697233853408686,0.004547433799988258,0.002953754407551349,0.0001,-0.0109,-0.0092,-0.0024,-0.0009,0.0,0.0105
2020-11-09,0.015335049484208493,0.04587731683168317,0.033974014948042926,-0.030542267347474675,-0.018638965463834433,0.0083,0.0281,0.0673,0.0076,0.0086,0.0,-0.1437
2020-11-10,-0.0007741101278367202,0.0071067782178217825,0.008391820130560909,-0.007880888345658503,-0.009165930258397629,-0.0016,0.0209,0.0215,0.003,0.0131,0.0,-0.0192
2020-11-11,0.008361234380733147,-0.0012923148514851486,0.0003689354835808144,0.009653549232218296,0.007992298897152332,0.0088,-0.0108,-0.0178,-0.0063,-0.0019,0.0,0.0334
2020-11-12,-0.009540693013752101,-0.01583129306930693,-0.01387159508113252,0.00629060005555483,0.004330902067380418,-0.0093999999999999,-0.0056,-0.0118999999999999,-0.0067,-0.0024,0.0,0.0183
2020-11-13,0.013937582667599206,0.022877403960396038,0.020690242818561782,-0.008939821292796832,-0.006752660150962576,0.0131,0.0092,0.0115,0.0056999999999999,0.0040999999999999,0.0,-0.0216
2020-11-16,0.011832709550331763,0.020348265346534652,0.01650286490442547,-0.00851555579620289,-0.004670155354093708,0.0121999999999999,0.0127,0.0197999999999999,0.0069,0.0086,0.0,-0.033
2020-11-17,-0.004476573351293241,-0.002773669306930693,-0.004066233641432519,-0.0017029040443625482,-0.0004103397098607223,-0.002,0.0060999999999999,-0.0001,-0.0040999999999999,-0.0043,0.0,-0.0027
2020-11-18,-0.011128330422661505,-0.01116460198019802,-0.011293255253855406,3.62715575365144e-05,0.0001649248311939005,-0.0093999999999999,-0.0005,0.0003,0.0006,-0.0039,0.0,0.0024
2020-11-19,0.004360787774943314,0.004892588118811881,0.003797210034003509,-0.0005318003438685671,0.0005635777409398052,0.0058,0.0028,-0.0077,-0.0066,-0.0022,0.0,0.0037
2020-11-20,-0.006733383623150667,-0.005535623762376238,-0.005007413306520374,-0.0011977598607744297,-0.0017259703166302934,-0.0051,0.0059,-0.006,-0.0074,-0.001,0.0,0.0073
2020-11-23,0.0060058869520736476,0.014566164356435644,0.011316067002060441,-0.008560277404361997,-0.005310180049986794,0.0081999999999999,0.0141,0.0155,0.0033,0.0003,0.0,-0.0273
2020-11-24,0.016455345138405474,0.020379669306930692,0.017037132894321568,-0.003924324168525218,-0.0005817877559160939,0.0156,0.0049,0.0278,0.0052,0.0051,0.0,-0.0383
2020-11-25,-0.0012039945638582417,-0.006234645544554456,-0.0051436860215995275,0.005030650980696215,0.003939691457741286,0.0002,-0.0027,-0.0132,-0.0039,-0.0054,0.0,0.0153
2020-11-27,0.0026644332258897617,-5.206732673267346e-05,0.0002904565285666937,0.002716500552622435,0.002373976697323068,0.0042,0.0014,-0.0162,-0.0076,-0.0032,0.0,0.0178
2020-11-30,-0.004027301100353436,-0.010302221782178218,-0.0070551917902790095,0.006274920681824782,0.0030278906899255734,-0.0052,-0.0155,-0.0207,-0.0049,0.0046,0.0,0.0306
2020-12-01,0.011518248301209358,0.009883722772277228,0.009020714496514416,0.0016345255289321303,0.0024975338046949423,0.0098999999999999,-0.0006,0.0052,0.0104,0.0053,0.0,-0.0078
2020-12-02,0.0019927421900006017,0.00229920198019802,0.0005439630192126257,-0.00030645979019741816,0.001448779170787976,0.0011,0.0021,0.0107,0.0037,0.0055,0.0,-0.0223
2020-12-03,-0.00031545107960679225,0.004896740594059406,0.0028621795719575797,-0.005212191673666198,-0.0031776306515643718,0.0017,0.0056,-0.001,-0.0027,0.002,0.0,-0.0056
